Gene_ID	Gene_Name	Cross-validated R2	Number of Neigbors	Weights	P	Population
ENSG00000148835.9	TAF5	0.0291850678955217	23	uniform	2	AFHI
ENSG00000118217.5	ATF6	0.0292728389869999	29	uniform	2	AFHI
ENSG00000173409.9	ARV1	0.0293383034428717	29	distance	2	AFHI
ENSG00000160410.10	SHKBP1	0.0293422668394465	25	distance	3	AFHI
ENSG00000188313.8	PLSCR1	0.0293502996620625	27	distance	2	AFHI
ENSG00000152348.11	ATG10	0.0293709152436042	31	distance	1	AFHI
ENSG00000175221.10	MED16	0.0294803373502788	31	distance	3	AFHI
ENSG00000174100.5	MRPL45	0.0295154527519835	25	distance	2	AFHI
ENSG00000006715.11	VPS41	0.0295309545545345	31	uniform	3	AFHI
ENSG00000162623.10	TYW3	0.02958067355053	25	uniform	1	AFHI
ENSG00000136490.4	LIMD2	0.0296855904951927	31	uniform	3	AFHI
ENSG00000146540.10	C7orf50	0.0296976651918291	27	distance	3	AFHI
ENSG00000124098.9	FAM210B	0.0297044450936566	21	uniform	3	AFHI
ENSG00000148908.10	RGS10	0.0297146074698009	29	distance	2	AFHI
ENSG00000196365.7	LONP1	0.0297288057009051	31	distance	3	AFHI
ENSG00000104219.8	ZDHHC2	0.0297320661347324	25	distance	1	AFHI
ENSG00000142556.14	ZNF614	0.0297468901689435	29	distance	2	AFHI
ENSG00000177706.8	FAM20C	0.0298035656524281	31	distance	3	AFHI
ENSG00000005955.8	GGNBP2	0.0298263144123003	31	distance	3	AFHI
ENSG00000167645.12	YIF1B	0.0298788695812269	23	distance	1	AFHI
ENSG00000159708.13	LRRC36	0.0298833950301552	21	distance	3	AFHI
ENSG00000204387.8	C6orf48	0.0299442987723424	23	uniform	1	AFHI
ENSG00000113971.14	NPHP3	0.0299515290786605	21	distance	2	AFHI
ENSG00000049541.6	RFC2	0.029962203598514	25	uniform	1	AFHI
ENSG00000205730.5	ITPRIPL2	0.0299653502716822	27	uniform	1	AFHI
ENSG00000137944.12	CCBL2	0.0300197253759575	31	distance	2	AFHI
ENSG00000124614.9	RPS10	0.0300425330983189	29	uniform	2	AFHI
ENSG00000137692.7	DCUN1D5	0.0300457270650999	29	distance	3	AFHI
ENSG00000176485.6	PLA2G16	0.0300555967434444	27	distance	3	AFHI
ENSG00000075399.8	VPS9D1	0.0300859461845162	31	uniform	3	AFHI
ENSG00000111716.8	LDHB	0.0300865968493721	15	uniform	1	AFHI
ENSG00000109171.10	SLAIN2	0.0301225678337758	27	uniform	2	AFHI
ENSG00000169715.10	MT1E	0.0301598004717911	19	distance	3	AFHI
ENSG00000088832.10	FKBP1A	0.0301674620165862	27	distance	1	AFHI
ENSG00000152642.6	GPD1L	0.0302173180749352	17	uniform	3	AFHI
ENSG00000184220.6	CMSS1	0.0302493744981719	31	distance	3	AFHI
ENSG00000136932.9	C9orf156	0.0303060592705238	29	distance	3	AFHI
ENSG00000165389.6	SPTSSA	0.0303213168559065	31	distance	1	AFHI
ENSG00000125122.10	LRRC29	0.0304435427288662	27	uniform	1	AFHI
ENSG00000099904.11	ZDHHC8	0.0305029051489123	31	distance	1	AFHI
ENSG00000181027.6	FKRP	0.0305073109631089	29	distance	3	AFHI
ENSG00000084764.6	MAPRE3	0.0305225200109113	31	uniform	3	AFHI
ENSG00000108771.8	DHX58	0.0305229316485535	31	uniform	2	AFHI
ENSG00000171812.6	COL8A2	0.0305391329449454	31	uniform	3	AFHI
ENSG00000104763.13	ASAH1	0.0305727136357821	31	distance	3	AFHI
ENSG00000164548.6	TRA2A	0.0306110414597456	31	distance	3	AFHI
ENSG00000110047.13	EHD1	0.0306113596743468	31	uniform	1	AFHI
ENSG00000149503.8	INCENP	0.0306301249032765	29	uniform	1	AFHI
ENSG00000145782.8	ATG12	0.030653010360242	31	distance	3	AFHI
ENSG00000171860.4	C3AR1	0.0306934421199834	25	distance	2	AFHI
ENSG00000170291.10	ELP5	0.0307478549453985	31	uniform	3	AFHI
ENSG00000149357.5	LAMTOR1	0.0307605362300032	25	distance	1	AFHI
ENSG00000178966.11	RMI1	0.0307607292904756	25	distance	2	AFHI
ENSG00000184992.10	BRI3BP	0.0307699808296811	19	uniform	3	AFHI
ENSG00000132109.8	TRIM21	0.0309139248982467	25	distance	1	AFHI
ENSG00000133321.6	RARRES3	0.0309237154930341	25	uniform	3	AFHI
ENSG00000100918.8	REC8	0.030924945091264	25	distance	1	AFHI
ENSG00000160226.11	C21orf2	0.0309364400911152	15	uniform	2	AFHI
ENSG00000169251.8	NMD3	0.0309415710738397	31	uniform	1	AFHI
ENSG00000110799.9	VWF	0.0309534243006346	31	distance	1	AFHI
ENSG00000172765.12	TMCC1	0.030968469836231	17	distance	3	AFHI
ENSG00000100350.10	FOXRED2	0.0309708220344421	27	uniform	1	AFHI
ENSG00000112031.11	MTRF1L	0.0310674925235439	29	uniform	3	AFHI
ENSG00000135763.5	URB2	0.0310714703017	25	uniform	1	AFHI
ENSG00000073331.13	ALPK1	0.0310833997362464	27	uniform	3	AFHI
ENSG00000162869.11	PPP1R21	0.0310852972688149	19	distance	3	AFHI
ENSG00000177628.10	GBA	0.0310929397249856	23	distance	1	AFHI
ENSG00000090104.7	RGS1	0.0311064184750533	19	distance	3	AFHI
ENSG00000101188.4	NTSR1	0.0311501544324935	23	distance	3	AFHI
ENSG00000137824.11	RMDN3	0.0311698846110788	31	distance	1	AFHI
ENSG00000173209.17	AHSA2	0.031196234679188	31	uniform	1	AFHI
ENSG00000108091.10	CCDC6	0.0312441896904689	27	distance	3	AFHI
ENSG00000151500.10	THYN1	0.0312517009905431	31	distance	2	AFHI
ENSG00000167397.10	VKORC1	0.0312913781790363	29	distance	2	AFHI
ENSG00000130529.11	TRPM4	0.0313125367394378	31	distance	3	AFHI
ENSG00000112167.5	SAYSD1	0.0313358243816036	23	distance	2	AFHI
ENSG00000170956.12	CEACAM3	0.0313696305988771	31	uniform	3	AFHI
ENSG00000117528.7	ABCD3	0.0314489582483418	25	distance	1	AFHI
ENSG00000112699.6	GMDS	0.0314701697982741	17	distance	1	AFHI
ENSG00000156299.8	TIAM1	0.0314939603068631	31	uniform	2	AFHI
ENSG00000186812.8	ZNF397	0.0315210899534366	31	distance	1	AFHI
ENSG00000124782.15	RREB1	0.0316912857690573	15	distance	2	AFHI
ENSG00000148832.10	PAOX	0.031712666390263	19	distance	3	AFHI
ENSG00000120437.7	ACAT2	0.0317746595890483	31	distance	1	AFHI
ENSG00000143315.5	PIGM	0.031816189540217	21	distance	1	AFHI
ENSG00000135074.11	ADAM19	0.0318239208458378	25	distance	3	AFHI
ENSG00000156030.8	ELMSAN1	0.0318643309013157	25	distance	1	AFHI
ENSG00000113916.13	BCL6	0.0318877194662661	25	uniform	1	AFHI
ENSG00000143110.7	C1orf162	0.0318906766609435	29	distance	1	AFHI
ENSG00000136243.12	NUPL2	0.0319746068978837	21	distance	1	AFHI
ENSG00000100258.13	LMF2	0.032024923351863	13	distance	3	AFHI
ENSG00000243943.5	ZNF512	0.0320254071005738	19	distance	2	AFHI
ENSG00000069869.11	NEDD4	0.0320327160146797	29	distance	1	AFHI
ENSG00000179598.5	PLD6	0.0320514432227936	17	uniform	1	AFHI
ENSG00000120784.11	ZFP30	0.0320558008366384	31	uniform	2	AFHI
ENSG00000096433.6	ITPR3	0.0321392408744721	25	distance	3	AFHI
ENSG00000156232.6	WHAMM	0.0321744421777126	31	distance	3	AFHI
ENSG00000111875.6	ASF1A	0.0322222086539074	23	distance	3	AFHI
ENSG00000100445.12	SDR39U1	0.0322253532806906	19	uniform	2	AFHI
ENSG00000089154.6	GCN1L1	0.0322264720670538	17	uniform	3	AFHI
ENSG00000104267.5	CA2	0.0322441328910964	31	distance	3	AFHI
ENSG00000106780.7	MEGF9	0.0322782890630018	17	uniform	1	AFHI
ENSG00000143156.9	NME7	0.032296000758304	31	distance	1	AFHI
ENSG00000070047.7	PHRF1	0.032375100140409	31	uniform	2	AFHI
ENSG00000196405.8	EVL	0.0323796986678217	29	distance	3	AFHI
ENSG00000164338.5	UTP15	0.0324197225336924	31	distance	2	AFHI
ENSG00000170791.13	CHCHD7	0.0324221556893955	25	uniform	1	AFHI
ENSG00000120685.14	PROSER1	0.032468283738127	29	distance	1	AFHI
ENSG00000161929.10	SCIMP	0.0324855057959767	27	uniform	3	AFHI
ENSG00000140497.12	SCAMP2	0.0325012052580662	27	uniform	1	AFHI
ENSG00000144867.7	SRPRB	0.0325854914382348	23	distance	3	AFHI
ENSG00000167515.6	TRAPPC2L	0.0326134647661509	11	distance	2	AFHI
ENSG00000069248.8	NUP133	0.0326590762492741	27	uniform	1	AFHI
ENSG00000026103.15	FAS	0.0327004609006785	17	distance	3	AFHI
ENSG00000204574.8	ABCF1	0.0327043196450845	11	distance	1	AFHI
ENSG00000104814.8	MAP4K1	0.032767061397811	29	uniform	1	AFHI
ENSG00000187608.5	ISG15	0.0328081256428028	25	uniform	3	AFHI
ENSG00000197562.5	RAB40C	0.0328638841996778	31	distance	2	AFHI
ENSG00000165140.5	FBP1	0.0329146856379875	17	distance	1	AFHI
ENSG00000212734.4	C17orf100	0.0329590046826959	29	uniform	3	AFHI
ENSG00000170581.9	STAT2	0.0330090499530107	31	uniform	1	AFHI
ENSG00000131943.13	C19orf12	0.0330223044593228	25	distance	2	AFHI
ENSG00000167671.7	UBXN6	0.0330245956392778	19	distance	1	AFHI
ENSG00000198056.9	PRIM1	0.0330345811255556	29	distance	3	AFHI
ENSG00000138468.11	SENP7	0.0330762421301417	29	uniform	1	AFHI
ENSG00000159596.6	TMEM69	0.0331455434563165	29	uniform	3	AFHI
ENSG00000077232.11	DNAJC10	0.0331665855308017	19	distance	2	AFHI
ENSG00000164219.5	PGGT1B	0.033208626250275	25	uniform	2	AFHI
ENSG00000163576.13	EFHB	0.033296971831518	31	distance	1	AFHI
ENSG00000181852.13	RNF41	0.0333947079504298	27	distance	2	AFHI
ENSG00000122034.8	GTF3A	0.0335159188633547	31	uniform	2	AFHI
ENSG00000168061.9	SAC3D1	0.0335374993552476	27	uniform	3	AFHI
ENSG00000165071.10	TMEM71	0.0335790424768587	23	distance	1	AFHI
ENSG00000166394.10	CYB5R2	0.033619001694109	31	distance	3	AFHI
ENSG00000214087.4	ARL16	0.0337179050321442	31	uniform	1	AFHI
ENSG00000084754.6	HADHA	0.0337345429105917	29	uniform	1	AFHI
ENSG00000084110.6	HAL	0.0337588757940428	31	distance	1	AFHI
ENSG00000085832.12	EPS15	0.033763703631092	25	distance	3	AFHI
ENSG00000161980.5	POLR3K	0.0337800903432292	27	distance	1	AFHI
ENSG00000101442.8	ACTR5	0.0338165334234515	31	uniform	2	AFHI
ENSG00000180509.7	KCNE1	0.033854247162048	31	distance	3	AFHI
ENSG00000167394.8	ZNF668	0.0338807831063234	23	distance	3	AFHI
ENSG00000140406.2	MESDC1	0.03391141107335	25	uniform	2	AFHI
ENSG00000105193.4	RPS16	0.0339299591648781	31	distance	2	AFHI
ENSG00000165983.10	PTER	0.0339339544563308	15	distance	1	AFHI
ENSG00000171840.7	NINJ2	0.0339468265742317	31	distance	1	AFHI
ENSG00000110536.9	PTPMT1	0.0340560504783547	23	uniform	3	AFHI
ENSG00000011021.17	CLCN6	0.0341136592623625	31	uniform	1	AFHI
ENSG00000110218.4	PANX1	0.0341748243155368	29	uniform	3	AFHI
ENSG00000168000.10	BSCL2	0.034203284517947	21	distance	3	AFHI
ENSG00000158773.10	USF1	0.0343086362564598	25	uniform	2	AFHI
ENSG00000101425.8	BPI	0.0343645075693968	31	distance	2	AFHI
ENSG00000130193.7	THEM6	0.0344361877831415	31	uniform	2	AFHI
ENSG00000182512.4	GLRX5	0.034451506555976	27	distance	3	AFHI
ENSG00000178573.6	MAF	0.0344967923382268	29	distance	1	AFHI
ENSG00000115419.8	GLS	0.034523222873002	27	distance	3	AFHI
ENSG00000021355.8	SERPINB1	0.0345441414302915	21	distance	2	AFHI
ENSG00000075089.5	ACTR6	0.034547504176278	27	distance	2	AFHI
ENSG00000101421.3	CHMP4B	0.0345859641552933	25	distance	3	AFHI
ENSG00000136875.8	PRPF4	0.0346561570052317	31	distance	2	AFHI
ENSG00000143537.9	ADAM15	0.0346702020922892	27	uniform	1	AFHI
ENSG00000140678.12	ITGAX	0.034701039081739	29	distance	3	AFHI
ENSG00000185339.4	TCN2	0.0347307368511354	29	distance	3	AFHI
ENSG00000176422.10	SPRYD4	0.0348733987775835	31	distance	2	AFHI
ENSG00000090013.5	BLVRB	0.0349115431527175	17	uniform	3	AFHI
ENSG00000109084.9	TMEM97	0.0349204422427927	25	distance	3	AFHI
ENSG00000115944.10	COX7A2L	0.0349240663404375	29	uniform	3	AFHI
ENSG00000111725.6	PRKAB1	0.034947134404854	27	distance	2	AFHI
ENSG00000177200.11	CHD9	0.0349727765737959	31	uniform	1	AFHI
ENSG00000163002.8	NUP35	0.0349736708857625	29	distance	1	AFHI
ENSG00000106952.3	TNFSF8	0.0350862598354162	31	uniform	1	AFHI
ENSG00000125449.2	ARMC7	0.0350880658413013	25	distance	1	AFHI
ENSG00000166471.6	TMEM41B	0.0350898880135146	25	distance	2	AFHI
ENSG00000004455.12	AK2	0.0351151488554594	31	uniform	1	AFHI
ENSG00000151353.10	TMEM18	0.0353115731491747	31	distance	2	AFHI
ENSG00000170310.9	STX8	0.0354006842765309	31	distance	1	AFHI
ENSG00000159199.9	ATP5G1	0.0355434766282241	27	uniform	1	AFHI
ENSG00000132356.7	PRKAA1	0.0355554413808498	11	distance	3	AFHI
ENSG00000146409.6	SLC18B1	0.0356800407483859	31	distance	2	AFHI
ENSG00000163931.11	TKT	0.0357005266056704	31	distance	3	AFHI
ENSG00000132950.14	ZMYM5	0.0357140325939229	29	distance	2	AFHI
ENSG00000174989.8	FBXW8	0.0358162031170022	15	distance	1	AFHI
ENSG00000170085.13	SIMC1	0.0358952194604645	31	distance	1	AFHI
ENSG00000140374.11	ETFA	0.0359777676039215	31	distance	3	AFHI
ENSG00000169740.9	ZNF32	0.0360148685554062	27	uniform	1	AFHI
ENSG00000164951.11	PDP1	0.0360233674878824	31	uniform	3	AFHI
ENSG00000139737.17	SLAIN1	0.0361287381243932	29	uniform	2	AFHI
ENSG00000143614.7	GATAD2B	0.0361592360267975	31	uniform	2	AFHI
ENSG00000122707.7	RECK	0.0361616093183746	13	distance	1	AFHI
ENSG00000135549.9	PKIB	0.0362139117484426	31	distance	3	AFHI
ENSG00000085644.9	ZNF213	0.0362370884718499	25	uniform	3	AFHI
ENSG00000174796.8	THAP6	0.0362793501555633	27	distance	1	AFHI
ENSG00000184164.10	CRELD2	0.036295647702468	27	uniform	1	AFHI
ENSG00000248871.1	TNFSF12-TNFSF13	0.0362994837734284	29	distance	1	AFHI
ENSG00000159202.13	UBE2Z	0.0364035668524809	31	distance	3	AFHI
ENSG00000105726.12	ATP13A1	0.036417510345109	19	distance	2	AFHI
ENSG00000136379.7	ABHD17C	0.0364455709414876	31	uniform	1	AFHI
ENSG00000170190.11	SLC16A5	0.0364599357507052	27	distance	2	AFHI
ENSG00000119242.4	CCDC92	0.0364826392741705	27	distance	2	AFHI
ENSG00000184897.4	H1FX	0.0365136032118148	21	distance	2	AFHI
ENSG00000167543.11	TP53I13	0.0365164635333692	15	distance	3	AFHI
ENSG00000163110.10	PDLIM5	0.0365467062998268	29	distance	2	AFHI
ENSG00000184719.7	RNLS	0.0365561383574409	31	uniform	1	AFHI
ENSG00000167220.7	HDHD2	0.036569262340311	27	distance	1	AFHI
ENSG00000149418.6	ST14	0.0366860873155334	25	uniform	1	AFHI
ENSG00000166452.7	AKIP1	0.0366881018563378	29	uniform	1	AFHI
ENSG00000140025.11	EFCAB11	0.0366952635751766	31	distance	1	AFHI
ENSG00000157551.12	KCNJ15	0.0367264613936758	31	distance	1	AFHI
ENSG00000126432.9	PRDX5	0.0367339318925991	31	uniform	1	AFHI
ENSG00000103510.15	KAT8	0.0367638310234942	31	uniform	3	AFHI
ENSG00000117592.8	PRDX6	0.0368687325715037	27	uniform	3	AFHI
ENSG00000136816.11	TOR1B	0.0368759131584248	29	uniform	1	AFHI
ENSG00000178397.8	FAM220A	0.036884241065036	11	uniform	2	AFHI
ENSG00000167283.3	ATP5L	0.0369992416715727	21	uniform	3	AFHI
ENSG00000113108.13	APBB3	0.0370451510048764	31	uniform	3	AFHI
ENSG00000064547.9	LPAR2	0.0370902202288938	27	distance	3	AFHI
ENSG00000172123.8	SLFN12	0.0371192125047188	29	distance	2	AFHI
ENSG00000125447.12	GGA3	0.0371214140878337	31	distance	1	AFHI
ENSG00000105341.14	ATP5SL	0.0372628029510721	27	distance	1	AFHI
ENSG00000132530.12	XAF1	0.0372845122169108	25	distance	3	AFHI
ENSG00000164048.9	ZNF589	0.037291179885442	31	uniform	3	AFHI
ENSG00000011052.16	NME2	0.0373112704725236	25	distance	1	AFHI
ENSG00000027847.9	B4GALT7	0.0373370065385071	29	uniform	2	AFHI
ENSG00000187024.9	PTRH1	0.037384990106544	31	uniform	3	AFHI
ENSG00000108591.5	DRG2	0.0374228524918565	31	uniform	2	AFHI
ENSG00000087502.13	ERGIC2	0.0374852215484383	27	distance	3	AFHI
ENSG00000183617.4	MRPL54	0.0374879304075835	31	distance	3	AFHI
ENSG00000149311.13	ATM	0.0375528488307652	25	distance	1	AFHI
ENSG00000196227.6	FAM217B	0.0375937576795085	19	distance	1	AFHI
ENSG00000124370.6	MCEE	0.0376677849165032	23	distance	1	AFHI
ENSG00000130561.12	SAG	0.0376862837324916	31	distance	1	AFHI
ENSG00000188404.4	SELL	0.03775430969184	29	distance	1	AFHI
ENSG00000047579.15	DTNBP1	0.0378199949102637	19	distance	1	AFHI
ENSG00000089060.7	SLC24A6	0.0379156283808151	27	distance	2	AFHI
ENSG00000129450.4	SIGLEC9	0.0379734416865855	31	uniform	1	AFHI
ENSG00000038274.11	MAT2B	0.0380554334591921	25	uniform	2	AFHI
ENSG00000183844.12	FAM3B	0.0381002003675347	15	distance	1	AFHI
ENSG00000107521.14	HPS1	0.0381667407369008	17	distance	3	AFHI
ENSG00000168297.11	PXK	0.0382183937336162	31	distance	1	AFHI
ENSG00000140931.15	CMTM3	0.0382332614006098	23	distance	1	AFHI
ENSG00000105258.4	POLR2I	0.0382618159939606	31	distance	3	AFHI
ENSG00000105501.7	SIGLEC5	0.0383689097082681	29	uniform	1	AFHI
ENSG00000197566.5	ZNF624	0.0383836337258799	23	distance	3	AFHI
ENSG00000085871.4	MGST2	0.0383936143288632	31	uniform	2	AFHI
ENSG00000176903.3	PNMA1	0.03839728837642	13	distance	1	AFHI
ENSG00000080503.15	SMARCA2	0.0384365562935023	31	distance	1	AFHI
ENSG00000141429.9	GALNT1	0.038496796508683	31	distance	3	AFHI
ENSG00000108387.10	SEPT4	0.0384980091729714	29	distance	3	AFHI
ENSG00000166387.7	PPFIBP2	0.0385854799542208	31	distance	3	AFHI
ENSG00000125246.11	CLYBL	0.0386313582328795	27	distance	3	AFHI
ENSG00000123700.4	KCNJ2	0.0386489355123126	19	uniform	1	AFHI
ENSG00000112667.8	DNPH1	0.0388399116456816	29	distance	2	AFHI
ENSG00000151876.8	FBXO4	0.038865818441957	21	distance	2	AFHI
ENSG00000127946.12	HIP1	0.0388800467648323	29	distance	3	AFHI
ENSG00000198246.7	SLC29A3	0.0390283184596445	23	uniform	2	AFHI
ENSG00000072864.8	NDE1	0.0390631854384471	27	uniform	1	AFHI
ENSG00000171130.13	ATP6V0E2	0.0392111126286706	29	uniform	3	AFHI
ENSG00000115539.9	PDCL3	0.0392391763914639	25	distance	1	AFHI
ENSG00000117691.5	NENF	0.0392639312493255	25	uniform	1	AFHI
ENSG00000090565.11	RAB11FIP3	0.0392709684943978	19	distance	1	AFHI
ENSG00000139370.6	SLC15A4	0.0392946586377695	29	distance	3	AFHI
ENSG00000124198.8	ARFGEF2	0.0393389337508111	29	distance	3	AFHI
ENSG00000110651.7	CD81	0.0393566930752395	29	distance	3	AFHI
ENSG00000118495.13	PLAGL1	0.0394522190183734	19	distance	2	AFHI
ENSG00000142655.8	PEX14	0.0394697796007503	31	distance	3	AFHI
ENSG00000205060.6	SLC35B4	0.0395005465535838	29	uniform	2	AFHI
ENSG00000182566.8	CLEC4G	0.0395155614611378	29	distance	2	AFHI
ENSG00000123892.7	RAB38	0.0395235266402049	29	distance	3	AFHI
ENSG00000119401.10	TRIM32	0.039622276066722	31	distance	1	AFHI
ENSG00000119321.4	FKBP15	0.0396280157678273	29	distance	1	AFHI
ENSG00000140941.8	MAP1LC3B	0.0397642866313829	31	distance	2	AFHI
ENSG00000155093.13	PTPRN2	0.0397705854488217	25	distance	1	AFHI
ENSG00000107902.9	LHPP	0.039819296274193	19	distance	2	AFHI
ENSG00000136104.13	RNASEH2B	0.0399728427597015	23	distance	3	AFHI
ENSG00000136937.8	NCBP1	0.040078652878746	25	distance	1	AFHI
ENSG00000178764.6	ZHX2	0.040241825142502	17	distance	3	AFHI
ENSG00000174125.3	TLR1	0.0402560657848963	27	uniform	3	AFHI
ENSG00000154889.12	MPPE1	0.0402711907881057	27	distance	1	AFHI
ENSG00000065833.7	ME1	0.0402824459163157	19	distance	1	AFHI
ENSG00000119522.11	DENND1A	0.0403087477968969	31	uniform	1	AFHI
ENSG00000166507.11	NDST2	0.040333397298208	25	distance	3	AFHI
ENSG00000102445.14	KIAA0226L	0.0403588473174262	31	distance	3	AFHI
ENSG00000104047.10	DTWD1	0.0404187888590913	25	uniform	1	AFHI
ENSG00000074582.8	BCS1L	0.0404561465521239	25	distance	1	AFHI
ENSG00000162076.8	FLYWCH2	0.0404673184642843	27	distance	2	AFHI
ENSG00000063322.9	MED29	0.040549120894639	25	uniform	3	AFHI
ENSG00000171643.9	S100Z	0.0405947766874377	17	distance	2	AFHI
ENSG00000100300.13	TSPO	0.0406220374167098	31	uniform	1	AFHI
ENSG00000110075.10	PPP6R3	0.0407973115083932	29	distance	1	AFHI
ENSG00000160299.12	PCNT	0.0408164977092332	31	uniform	2	AFHI
ENSG00000143167.7	GPA33	0.0409076517122964	29	distance	3	AFHI
ENSG00000198860.7	TSEN15	0.040943749929781	29	distance	1	AFHI
ENSG00000132676.10	DAP3	0.0409865754183419	25	distance	1	AFHI
ENSG00000198087.7	CD2AP	0.0410078732478659	17	distance	1	AFHI
ENSG00000006652.9	IFRD1	0.0410121799277776	11	distance	2	AFHI
ENSG00000116001.11	TIA1	0.0410343850983215	31	distance	3	AFHI
ENSG00000157326.14	DHRS4	0.0410442435377848	23	distance	3	AFHI
ENSG00000174652.13	ZNF266	0.041064735470362	31	distance	3	AFHI
ENSG00000178789.4	CD300LB	0.0410863417501588	27	uniform	3	AFHI
ENSG00000104695.8	PPP2CB	0.0411180208771092	23	distance	2	AFHI
ENSG00000167074.10	TEF	0.0411438870632604	25	uniform	2	AFHI
ENSG00000120910.10	PPP3CC	0.0411725108201177	27	distance	2	AFHI
ENSG00000075651.11	PLD1	0.0411901429669139	29	distance	1	AFHI
ENSG00000256269.2	HMBS	0.0411945544729536	31	distance	3	AFHI
ENSG00000087077.7	TRIP6	0.0412166523759401	31	distance	3	AFHI
ENSG00000142686.7	C1orf216	0.0412302190577481	31	distance	3	AFHI
ENSG00000198160.10	MIER1	0.0412620635922411	31	distance	3	AFHI
ENSG00000170779.10	CDCA4	0.0412910510255399	17	uniform	1	AFHI
ENSG00000129003.11	VPS13C	0.0412953648389143	29	uniform	2	AFHI
ENSG00000134222.12	PSRC1	0.0413133568509015	29	distance	3	AFHI
ENSG00000114626.13	ABTB1	0.0413765165602722	29	distance	3	AFHI
ENSG00000112304.6	ACOT13	0.041479547384265	19	distance	3	AFHI
ENSG00000257103.4	LSM14A	0.0414933572058197	25	distance	2	AFHI
ENSG00000117151.7	CTBS	0.0415272524965226	31	distance	1	AFHI
ENSG00000120690.9	ELF1	0.041558446739696	31	distance	1	AFHI
ENSG00000123240.12	OPTN	0.0415909463281523	29	uniform	2	AFHI
ENSG00000100483.9	METTL21D	0.0416093299020358	31	distance	1	AFHI
ENSG00000162817.6	C1orf115	0.0416416315748128	19	distance	3	AFHI
ENSG00000128791.7	TWSG1	0.0416751366784484	27	uniform	1	AFHI
ENSG00000111615.8	KRR1	0.0416850603589959	21	distance	1	AFHI
ENSG00000100211.6	CBY1	0.041695160672789	31	uniform	2	AFHI
ENSG00000136045.7	PWP1	0.0418458169808684	17	distance	3	AFHI
ENSG00000143013.8	LMO4	0.0419598283897593	31	distance	1	AFHI
ENSG00000171858.13	RPS21	0.0419931600671333	31	distance	1	AFHI
ENSG00000109861.11	CTSC	0.0420360405106835	27	distance	1	AFHI
ENSG00000101294.12	HM13	0.042135859679465	25	uniform	2	AFHI
ENSG00000186088.11	GSAP	0.0421710738331411	25	distance	1	AFHI
ENSG00000168803.10	ADAL	0.0421878554016289	27	uniform	1	AFHI
ENSG00000101190.8	TCFL5	0.0421938109599536	17	distance	2	AFHI
ENSG00000187037.4	GPR141	0.0423119111492114	31	uniform	1	AFHI
ENSG00000169045.13	HNRNPH1	0.0423337879620129	29	distance	1	AFHI
ENSG00000013583.4	HEBP1	0.042387351449853	31	uniform	2	AFHI
ENSG00000172731.9	LRRC20	0.0424112144542408	27	distance	3	AFHI
ENSG00000110876.8	SELPLG	0.0424299433148548	15	distance	2	AFHI
ENSG00000162704.11	ARPC5	0.0424404848972059	31	distance	1	AFHI
ENSG00000135047.10	CTSL	0.0424617898771347	21	distance	1	AFHI
ENSG00000151466.7	SCLT1	0.0424619964019938	27	distance	3	AFHI
ENSG00000129534.9	MIS18BP1	0.0425033482472175	31	distance	3	AFHI
ENSG00000115762.12	PLEKHB2	0.0425707684471867	17	uniform	1	AFHI
ENSG00000105048.12	TNNT1	0.0425768357711611	25	distance	1	AFHI
ENSG00000143457.6	GOLPH3L	0.042599360679594	29	distance	1	AFHI
ENSG00000132823.6	OSER1	0.0426718229432689	29	distance	2	AFHI
ENSG00000184840.7	TMED9	0.0427022904949036	11	distance	2	AFHI
ENSG00000103365.11	GGA2	0.042744956682181	27	uniform	2	AFHI
ENSG00000106771.8	TMEM245	0.0427567663897386	29	distance	3	AFHI
ENSG00000184470.15	TXNRD2	0.0428689045233083	23	distance	3	AFHI
ENSG00000182578.9	CSF1R	0.0429942124225708	31	distance	1	AFHI
ENSG00000115318.7	LOXL3	0.0430323191240852	19	uniform	2	AFHI
ENSG00000241127.3	YAE1D1	0.043091968383102	29	distance	1	AFHI
ENSG00000119446.9	RBM18	0.0431110873659752	23	distance	3	AFHI
ENSG00000155755.14	TMEM237	0.0432116612126646	17	distance	3	AFHI
ENSG00000197965.7	MPZL1	0.0432342602110161	15	uniform	2	AFHI
ENSG00000133119.8	RFC3	0.0432439280953405	29	distance	3	AFHI
ENSG00000138639.13	ARHGAP24	0.043275267915506	31	distance	3	AFHI
ENSG00000156711.12	MAPK13	0.0433088865938182	23	uniform	1	AFHI
ENSG00000125753.9	VASP	0.0433218062636455	31	distance	2	AFHI
ENSG00000140265.8	ZSCAN29	0.0433398766570193	31	distance	1	AFHI
ENSG00000204435.9	CSNK2B	0.0433559279978252	21	uniform	3	AFHI
ENSG00000004864.9	SLC25A13	0.043358640532708	31	distance	1	AFHI
