Gene_ID	Gene_Name	Cross-validated R2	RF Trees	Population
ENSG00000128309.12	MPST	-0.0199694274714176	450	ALL
ENSG00000119661.9	DNAL1	-0.0199674881883303	500	ALL
ENSG00000137207.7	YIPF3	-0.019952305683796	500	ALL
ENSG00000186635.10	ARAP1	-0.0199442258249776	500	ALL
ENSG00000142327.6	RNPEPL1	-0.0199407570075815	500	ALL
ENSG00000031823.10	RANBP3	-0.0199380965185755	300	ALL
ENSG00000101146.8	RAE1	-0.0199356475446902	500	ALL
ENSG00000126709.10	IFI6	-0.0199334823422154	300	ALL
ENSG00000175294.5	CATSPER1	-0.0199290832697967	400	ALL
ENSG00000103035.6	PSMD7	-0.0199267717026472	450	ALL
ENSG00000172336.4	POP7	-0.0199227217038793	150	ALL
ENSG00000113163.11	COL4A3BP	-0.0199211786575862	500	ALL
ENSG00000152475.6	ZNF837	-0.0199149058546272	350	ALL
ENSG00000173480.6	ZNF417	-0.0199106757980614	500	ALL
ENSG00000105695.10	MAG	-0.0199089082687564	500	ALL
ENSG00000100426.5	ZBED4	-0.0199061578201217	500	ALL
ENSG00000117758.9	STX12	-0.0199041075411308	500	ALL
ENSG00000205643.6	CDPF1	-0.019876204847809	50	ALL
ENSG00000158714.6	SLAMF8	-0.0198695173863899	500	ALL
ENSG00000204178.5	TMEM57	-0.0198632802810772	100	ALL
ENSG00000116514.12	RNF19B	-0.0198427860050176	250	ALL
ENSG00000100650.11	SRSF5	-0.0198382368551786	500	ALL
ENSG00000197265.4	GTF2E2	-0.0198374021322659	500	ALL
ENSG00000198429.5	ZNF69	-0.0198323979300058	100	ALL
ENSG00000168081.4	PNOC	-0.0198234177246515	500	ALL
ENSG00000160679.8	CHTOP	-0.0198184836939152	500	ALL
ENSG00000120903.6	CHRNA2	-0.0197956495700633	450	ALL
ENSG00000140396.8	NCOA2	-0.0197857584763029	250	ALL
ENSG00000100632.6	ERH	-0.0197777999739127	450	ALL
ENSG00000198498.5	TMA16	-0.0197775934330312	350	ALL
ENSG00000136271.6	DDX56	-0.0197579562536162	200	ALL
ENSG00000148300.6	REXO4	-0.0197537578346708	250	ALL
ENSG00000196943.8	NOP9	-0.0197060798710913	500	ALL
ENSG00000125740.9	FOSB	-0.0196837493609288	500	ALL
ENSG00000145337.4	PYURF	-0.0196768284209454	250	ALL
ENSG00000009830.7	POMT2	-0.0196742288660363	500	ALL
ENSG00000122376.7	FAM35A	-0.0196566610016166	500	ALL
ENSG00000180138.6	CSNK1A1L	-0.0196520967323747	350	ALL
ENSG00000197223.7	C1D	-0.0196507626228128	400	ALL
ENSG00000174194.11	AGAP8	-0.0196504104671253	350	ALL
ENSG00000148335.10	NTMT1	-0.0196426043073372	350	ALL
ENSG00000119820.5	YIPF4	-0.0196396474119316	350	ALL
ENSG00000130734.5	ATG4D	-0.0196365627051628	400	ALL
ENSG00000081721.6	DUSP12	-0.0196293492405455	450	ALL
ENSG00000114861.14	FOXP1	-0.0196262331337179	450	ALL
ENSG00000072135.8	PTPN18	-0.0196141677091441	250	ALL
ENSG00000004059.6	ARF5	-0.0196006779051502	200	ALL
ENSG00000177600.4	RPLP2	-0.0195925189446923	500	ALL
ENSG00000164002.7	EXO5	-0.0195893754691244	500	ALL
ENSG00000063244.8	U2AF2	-0.0195860642249447	500	ALL
ENSG00000146757.9	ZNF92	-0.0195801133305108	500	ALL
ENSG00000171843.11	MLLT3	-0.0195785351326103	400	ALL
ENSG00000100027.10	YPEL1	-0.0195772846246396	400	ALL
ENSG00000133112.12	TPT1	-0.0195677297144059	500	ALL
ENSG00000150594.5	ADRA2A	-0.0195625399259347	500	ALL
ENSG00000174483.15	BBS1	-0.0195620698423971	200	ALL
ENSG00000139636.11	LMBR1L	-0.0195558364227226	500	ALL
ENSG00000167487.7	KLHL26	-0.0195514367435559	500	ALL
ENSG00000114902.9	SPCS1	-0.0195511682755044	450	ALL
ENSG00000189050.10	RNFT1	-0.0195510744094162	500	ALL
ENSG00000100979.10	PLTP	-0.0195350924213367	450	ALL
ENSG00000134470.15	IL15RA	-0.0195316369650321	500	ALL
ENSG00000184945.9	AQP12A	-0.0195209409812251	200	ALL
ENSG00000129493.10	HEATR5A	-0.0195149255122904	400	ALL
ENSG00000196584.2	XRCC2	-0.0195072074794716	500	ALL
ENSG00000087095.8	NLK	-0.0195065819677776	450	ALL
ENSG00000197081.7	IGF2R	-0.0194910339094082	350	ALL
ENSG00000100934.10	SEC23A	-0.0194881082377202	500	ALL
ENSG00000117410.9	ATP6V0B	-0.0194827472617054	350	ALL
ENSG00000174938.10	SEZ6L2	-0.0194641579165075	150	ALL
ENSG00000108094.10	CUL2	-0.0194637549451565	400	ALL
ENSG00000143125.5	PROK1	-0.0194605704108295	300	ALL
ENSG00000163170.7	BOLA3	-0.0194580964531422	450	ALL
ENSG00000067082.10	KLF6	-0.0194405874296569	500	ALL
ENSG00000135720.8	DYNC1LI2	-0.0194376508640656	500	ALL
ENSG00000147684.3	NDUFB9	-0.0194375299128995	300	ALL
ENSG00000155561.10	NUP205	-0.0194146123362286	450	ALL
ENSG00000150551.10	LYPD1	-0.0194022039495028	500	ALL
ENSG00000185432.10	METTL7A	-0.0193992228443866	500	ALL
ENSG00000221978.7	CCNL2	-0.0193982927398655	500	ALL
ENSG00000172680.1	MOS	-0.0193932251567678	450	ALL
ENSG00000068697.6	LAPTM4A	-0.0193898885448476	500	ALL
ENSG00000171631.10	P2RY6	-0.0193825446098105	450	ALL
ENSG00000139990.13	DCAF5	-0.0193796096468948	250	ALL
ENSG00000105968.14	H2AFV	-0.0193645764718242	450	ALL
ENSG00000119725.13	ZNF410	-0.0193533871079665	300	ALL
ENSG00000100532.7	CGRRF1	-0.0193492553763209	450	ALL
ENSG00000088876.7	ZNF343	-0.0193383844746234	350	ALL
ENSG00000213923.6	CSNK1E	-0.019335204053384	300	ALL
ENSG00000178028.9	DMAP1	-0.0193265114191029	500	ALL
ENSG00000084774.9	CAD	-0.0193260615709694	500	ALL
ENSG00000177105.9	RHOG	-0.0193146178928851	500	ALL
ENSG00000173581.3	CCDC106	-0.019272064926998	150	ALL
ENSG00000067167.3	TRAM1	-0.0192582076729835	500	ALL
ENSG00000088038.13	CNOT3	-0.019251571715944	400	ALL
ENSG00000174579.3	MSL2	-0.0192505529809777	500	ALL
ENSG00000140280.9	LYSMD2	-0.0192483611938417	500	ALL
ENSG00000122420.5	PTGFR	-0.0192380219990781	500	ALL
ENSG00000100888.8	CHD8	-0.0192202478660718	500	ALL
ENSG00000170632.9	ARMC10	-0.0192165117604313	500	ALL
ENSG00000112425.9	EPM2A	-0.0192061172370594	450	ALL
ENSG00000124733.3	MEA1	-0.0192031748471492	450	ALL
ENSG00000206418.3	RAB12	-0.0191872518423421	100	ALL
ENSG00000249437.3	NAIP	-0.0191754693880042	500	ALL
ENSG00000134186.7	PRPF38B	-0.0191605553586426	500	ALL
ENSG00000198736.7	MSRB1	-0.019153344580627	450	ALL
ENSG00000134909.14	ARHGAP32	-0.0191509361469917	500	ALL
ENSG00000151702.11	FLI1	-0.0191478358758731	500	ALL
ENSG00000184967.2	NOC4L	-0.0191342328572111	500	ALL
ENSG00000081154.7	PCNP	-0.0191324326750134	500	ALL
ENSG00000124831.14	LRRFIP1	-0.0190918845728823	500	ALL
ENSG00000143553.6	SNAPIN	-0.0190878600735854	500	ALL
ENSG00000119013.4	NDUFB3	-0.0190847227781989	500	ALL
ENSG00000189190.7	ZNF600	-0.0190808222760809	450	ALL
ENSG00000141258.7	SGSM2	-0.0190784653701949	300	ALL
ENSG00000128342.4	LIF	-0.0190662692970204	500	ALL
ENSG00000267796.3	LIN37	-0.0190457349325308	500	ALL
ENSG00000128694.7	OSGEPL1	-0.019037240393273	450	ALL
ENSG00000205744.5	DENND1C	-0.0189996593503265	500	ALL
ENSG00000087338.4	GMCL1	-0.0189954631369159	500	ALL
ENSG00000095066.7	HOOK2	-0.0189886432742959	500	ALL
ENSG00000137947.7	GTF2B	-0.0189883427770353	400	ALL
ENSG00000102934.5	PLLP	-0.0189882351218044	350	ALL
ENSG00000185722.12	ANKFY1	-0.0189880768550402	300	ALL
ENSG00000165410.10	CFL2	-0.018982281592591	500	ALL
ENSG00000171823.6	FBXL14	-0.0189793245657312	500	ALL
ENSG00000121579.7	NAA50	-0.0189787353925945	400	ALL
ENSG00000184260.4	HIST2H2AC	-0.0189748737406881	300	ALL
ENSG00000114127.6	XRN1	-0.0189745634313588	450	ALL
ENSG00000198398.2	TMEM207	-0.0189615451979729	500	ALL
ENSG00000198815.4	FOXJ3	-0.0189601831720464	150	ALL
ENSG00000105492.11	SIGLEC6	-0.0189402570978741	100	ALL
ENSG00000092208.12	GEMIN2	-0.0189354187215966	450	ALL
ENSG00000118363.7	SPCS2	-0.0189351659625719	400	ALL
ENSG00000106608.12	URGCP	-0.0189269036405968	200	ALL
ENSG00000075073.10	TACR2	-0.0189255475589818	500	ALL
ENSG00000110429.9	FBXO3	-0.0189249074829494	500	ALL
ENSG00000197114.6	ZGPAT	-0.0189231424919601	500	ALL
ENSG00000198718.8	FAM179B	-0.01891997625761	350	ALL
ENSG00000128284.15	APOL3	-0.0189037758382092	300	ALL
ENSG00000116747.8	TROVE2	-0.0188931816554159	300	ALL
ENSG00000082515.12	MRPL22	-0.0188868596650654	500	ALL
ENSG00000170242.13	USP47	-0.0188787658424581	500	ALL
ENSG00000196235.9	SUPT5H	-0.0188626966326612	500	ALL
ENSG00000119689.10	DLST	-0.018853903827142	500	ALL
ENSG00000142168.10	SOD1	-0.0188533202566181	500	ALL
ENSG00000205670.6	SMIM11	-0.018844009970939	400	ALL
ENSG00000181915.3	ADO	-0.018843592134795	500	ALL
ENSG00000162407.8	PPAP2B	-0.0188362649693801	350	ALL
ENSG00000151445.11	VIPAS39	-0.0188281041732813	200	ALL
ENSG00000132003.5	ZSWIM4	-0.0188254017590223	450	ALL
ENSG00000108039.13	XPNPEP1	-0.0188173023939688	500	ALL
ENSG00000108010.7	GLRX3	-0.0188155666344826	450	ALL
ENSG00000165752.12	STK32C	-0.0188072853257023	500	ALL
ENSG00000162636.11	FAM102B	-0.0187930466960108	500	ALL
ENSG00000215784.4	FAM72D	-0.0187900281214848	500	ALL
ENSG00000152556.11	PFKM	-0.018769917900751	500	ALL
ENSG00000127125.7	PPCS	-0.0187659798737536	500	ALL
ENSG00000135912.6	TTLL4	-0.0187620430232571	350	ALL
ENSG00000164169.8	PRMT10	-0.0187606751353921	150	ALL
ENSG00000171634.12	BPTF	-0.0187555518545142	400	ALL
ENSG00000156467.5	UQCRB	-0.0187528954112507	300	ALL
ENSG00000196757.3	ZNF700	-0.0187468215716067	400	ALL
ENSG00000178718.5	RPP25	-0.0187451030960329	300	ALL
ENSG00000161031.8	PGLYRP2	-0.0187431303227366	350	ALL
ENSG00000168487.13	BMP1	-0.0187343959118061	500	ALL
ENSG00000110080.14	ST3GAL4	-0.0187220288890214	450	ALL
ENSG00000161638.6	ITGA5	-0.0187053876279829	400	ALL
ENSG00000117308.10	GALE	-0.0187046939047753	300	ALL
ENSG00000128271.15	ADORA2A	-0.0186922492803271	500	ALL
ENSG00000115274.10	INO80B	-0.0186840570605593	400	ALL
ENSG00000011243.12	AKAP8L	-0.0186720596892265	250	ALL
ENSG00000142733.10	MAP3K6	-0.0186687468096915	500	ALL
ENSG00000151150.15	ANK3	-0.0186664614444874	100	ALL
ENSG00000170502.8	NUDT9	-0.0186651724528129	500	ALL
ENSG00000137055.10	PLAA	-0.0186613075784726	500	ALL
ENSG00000142513.4	ACPT	-0.0186573291427097	200	ALL
ENSG00000146433.8	TMEM181	-0.0186544499398414	200	ALL
ENSG00000158859.8	ADAMTS4	-0.018644374077001	500	ALL
ENSG00000145113.17	MUC4	-0.018631286825139	500	ALL
ENSG00000184979.9	USP18	-0.0186208927024557	500	ALL
ENSG00000164818.11	HEATR2	-0.0186158521731349	100	ALL
ENSG00000198925.6	ATG9A	-0.0186145447334641	250	ALL
ENSG00000105327.11	BBC3	-0.0185958691824039	450	ALL
ENSG00000198743.5	SLC5A3	-0.01853149191769	150	ALL
ENSG00000154174.7	TOMM70A	-0.0185281448436088	500	ALL
ENSG00000153485.5	TMEM251	-0.0185242821696034	500	ALL
ENSG00000111684.6	LPCAT3	-0.0185233805655914	300	ALL
ENSG00000181610.8	MRPS23	-0.0184997193176931	450	ALL
ENSG00000155744.4	FAM126B	-0.0184978024266403	500	ALL
ENSG00000104812.10	GYS1	-0.0184905248041432	350	ALL
ENSG00000156136.5	DCK	-0.0184827115298539	450	ALL
ENSG00000104299.10	INTS9	-0.0184559734256801	250	ALL
ENSG00000174255.5	ZNF80	-0.0184447501376447	400	ALL
ENSG00000204970.5	PCDHA1	-0.0184343194772448	250	ALL
ENSG00000132780.12	NASP	-0.0184284009718664	500	ALL
ENSG00000254415.3	SIGLEC14	-0.0184250174777888	200	ALL
ENSG00000187231.9	SESTD1	-0.0184129443339472	450	ALL
ENSG00000113583.6	C5orf15	-0.0183924416821001	200	ALL
ENSG00000159917.10	ZNF235	-0.0183903958316962	450	ALL
ENSG00000115392.7	FANCL	-0.0183803622022831	350	ALL
ENSG00000135316.13	SYNCRIP	-0.0183736691179515	100	ALL
ENSG00000112739.12	PRPF4B	-0.018370928942663	300	ALL
ENSG00000120742.6	SERP1	-0.0183389902350201	400	ALL
ENSG00000059804.11	SLC2A3	-0.0183356525929636	200	ALL
ENSG00000185950.7	IRS2	-0.0183311133012061	200	ALL
ENSG00000014216.11	CAPN1	-0.0183271116666936	350	ALL
ENSG00000144647.5	GTDC2	-0.0183153806037579	250	ALL
ENSG00000129351.13	ILF3	-0.0183137555289479	300	ALL
ENSG00000121481.6	RNF2	-0.0183106339494042	450	ALL
ENSG00000129595.8	EPB41L4A	-0.0182940350078233	350	ALL
ENSG00000117298.10	ECE1	-0.0182836180403956	250	ALL
ENSG00000108651.5	UTP6	-0.0182770177051	150	ALL
ENSG00000130810.15	PPAN	-0.018271425696315	200	ALL
ENSG00000140326.8	CDAN1	-0.0182480506791836	150	ALL
ENSG00000227345.4	PARG	-0.0182280246780727	400	ALL
ENSG00000167840.9	ZNF232	-0.0182260100496007	500	ALL
ENSG00000104903.4	LYL1	-0.0182259538237428	500	ALL
ENSG00000102871.11	TRADD	-0.0182090912391011	500	ALL
ENSG00000166446.9	CDYL2	-0.0181943286864771	500	ALL
ENSG00000138777.15	PPA2	-0.0181850420887488	500	ALL
ENSG00000085872.10	CHERP	-0.0181608375818233	500	ALL
ENSG00000119782.9	FKBP1B	-0.0181571538668334	450	ALL
ENSG00000155592.11	ZKSCAN2	-0.0181549970405141	500	ALL
ENSG00000167716.14	WDR81	-0.0181479239804971	400	ALL
ENSG00000108774.10	RAB5C	-0.0181316842029337	150	ALL
ENSG00000164062.8	APEH	-0.0181250839412972	200	ALL
ENSG00000110422.7	HIPK3	-0.0181116200175393	350	ALL
ENSG00000166797.6	FAM96A	-0.0181052900021108	500	ALL
ENSG00000123545.5	NDUFAF4	-0.0180906178845255	250	ALL
ENSG00000010017.9	RANBP9	-0.018084681427326	450	ALL
ENSG00000164929.12	BAALC	-0.0180682800487334	500	ALL
ENSG00000104872.6	PIH1D1	-0.0180597825178225	500	ALL
ENSG00000142864.10	SERBP1	-0.0180571620322423	400	ALL
ENSG00000188295.10	ZNF669	-0.0180530245040244	500	ALL
ENSG00000116288.8	PARK7	-0.0180503126763168	200	ALL
ENSG00000100503.19	NIN	-0.0180466241647116	500	ALL
ENSG00000088305.14	DNMT3B	-0.0180410129928679	250	ALL
ENSG00000075407.12	ZNF37A	-0.0180323249007787	500	ALL
ENSG00000099194.5	SCD	-0.0180317213114157	500	ALL
ENSG00000212807.1	OR2A42	-0.0180080053440401	250	ALL
ENSG00000151304.5	SRFBP1	-0.0180049845180139	450	ALL
ENSG00000185721.7	DRG1	-0.0180028551702092	500	ALL
ENSG00000129932.3	DOHH	-0.0179914230707511	100	ALL
ENSG00000165516.6	KLHDC2	-0.0179800500384688	350	ALL
ENSG00000114331.8	ACAP2	-0.0179798134749586	400	ALL
ENSG00000143819.8	EPHX1	-0.01797966059995	450	ALL
ENSG00000104147.4	OIP5	-0.0179747243237989	500	ALL
ENSG00000134452.14	FBXO18	-0.0179733894170315	350	ALL
ENSG00000115207.9	GTF3C2	-0.0179681750159937	500	ALL
ENSG00000175984.10	DENND2C	-0.0179674077328852	200	ALL
ENSG00000165914.10	TTC7B	-0.0179654741055144	400	ALL
ENSG00000131848.5	ZSCAN5A	-0.0179522656053482	450	ALL
ENSG00000239900.6	ADSL	-0.0179512167079328	200	ALL
ENSG00000170471.10	RALGAPB	-0.0179404211523372	500	ALL
ENSG00000112306.7	RPS12	-0.0179251187063966	400	ALL
ENSG00000143319.11	ISG20L2	-0.0179208353539734	500	ALL
ENSG00000156875.9	HIAT1	-0.0178997326077857	350	ALL
ENSG00000133083.10	DCLK1	-0.0178806664681895	300	ALL
ENSG00000149346.10	SLX4IP	-0.017873627811268	500	ALL
ENSG00000173889.10	PHC3	-0.0178733402085068	500	ALL
ENSG00000164134.8	NAA15	-0.0178651586002848	200	ALL
ENSG00000169905.7	TOR1AIP2	-0.0178353409432905	350	ALL
ENSG00000092929.7	UNC13D	-0.0178260315115541	400	ALL
ENSG00000148842.12	CNNM2	-0.017818289025001	350	ALL
ENSG00000158669.7	AGPAT6	-0.0178165011564623	500	ALL
ENSG00000183317.12	EPHA10	-0.0178100194328203	150	ALL
ENSG00000126070.14	AGO3	-0.0177987886556437	500	ALL
ENSG00000100599.11	RIN3	-0.0177950425271342	350	ALL
ENSG00000057657.10	PRDM1	-0.0177879398552924	500	ALL
ENSG00000067334.9	DNTTIP2	-0.0177767015259218	250	ALL
ENSG00000128789.15	PSMG2	-0.0177763580292763	350	ALL
ENSG00000123178.10	SPRYD7	-0.0177744617258436	400	ALL
ENSG00000061938.12	TNK2	-0.0177622615351974	350	ALL
ENSG00000005700.10	IBTK	-0.0177513637345975	250	ALL
ENSG00000162290.12	DCP1A	-0.0177508490189482	500	ALL
ENSG00000123136.10	DDX39A	-0.0177411550053649	500	ALL
ENSG00000158769.13	F11R	-0.0177239559595557	500	ALL
ENSG00000076258.5	FMO4	-0.017723921178969	450	ALL
ENSG00000117640.13	MTFR1L	-0.0177234861643883	450	ALL
ENSG00000126247.6	CAPNS1	-0.0177214668263658	200	ALL
ENSG00000172578.7	KLHL6	-0.017710357753726	450	ALL
ENSG00000066455.8	GOLGA5	-0.017700646487011	350	ALL
ENSG00000159921.10	GNE	-0.0176973459284503	500	ALL
ENSG00000141540.6	TTYH2	-0.0176954023765244	500	ALL
ENSG00000129480.8	DTD2	-0.0176749441337412	300	ALL
ENSG00000221972.2	C3orf36	-0.0176611596903045	500	ALL
ENSG00000172086.7	KRCC1	-0.0176606849786185	450	ALL
ENSG00000169131.6	ZNF354A	-0.0176600186982321	500	ALL
ENSG00000161570.4	CCL5	-0.0176598709173242	500	ALL
ENSG00000101337.11	TM9SF4	-0.0176563832132639	300	ALL
ENSG00000073792.11	IGF2BP2	-0.0176294488044575	200	ALL
ENSG00000203812.2	HIST2H2AA4	-0.0176288316798351	500	ALL
ENSG00000177946.4	CENPBD1	-0.017623269866063	400	ALL
ENSG00000254087.3	LYN	-0.0176059248473729	350	ALL
ENSG00000114030.8	KPNA1	-0.0176006718116263	150	ALL
ENSG00000204316.8	MRPL38	-0.017593502261476	500	ALL
ENSG00000137133.6	HINT2	-0.0175934923107762	300	ALL
ENSG00000185305.6	ARL15	-0.0175828935276102	150	ALL
ENSG00000110660.10	SLC35F2	-0.0175814343012623	250	ALL
ENSG00000172164.9	SNTB1	-0.0175715573639642	400	ALL
ENSG00000148248.9	SURF4	-0.0175676299399713	100	ALL
ENSG00000100612.9	DHRS7	-0.0175612770997109	500	ALL
ENSG00000072042.8	RDH11	-0.0175510270937421	500	ALL
ENSG00000100271.12	TTLL1	-0.0175323219334174	150	ALL
ENSG00000109787.8	KLF3	-0.0175229780115235	500	ALL
ENSG00000127528.5	KLF2	-0.0175172507179503	450	ALL
ENSG00000132356.7	PRKAA1	-0.0175135645606288	400	ALL
ENSG00000123349.9	PFDN5	-0.0175118637776072	450	ALL
ENSG00000135336.9	ORC3	-0.0174609564399735	250	ALL
ENSG00000154945.6	ANKRD40	-0.01740773301341	500	ALL
ENSG00000134253.5	TRIM45	-0.017398608800913	500	ALL
ENSG00000140992.14	PDPK1	-0.0173795344910826	500	ALL
ENSG00000144749.9	LRIG1	-0.0173742402600627	500	ALL
ENSG00000175707.7	C1orf172	-0.0173583433576489	500	ALL
ENSG00000111641.6	NOP2	-0.0173492820140398	350	ALL
ENSG00000168386.14	FILIP1L	-0.0173490320986625	500	ALL
ENSG00000163251.3	FZD5	-0.0173450896546935	250	ALL
ENSG00000109606.8	DHX15	-0.0173433969697397	150	ALL
ENSG00000138778.7	CENPE	-0.0173402561111249	450	ALL
ENSG00000115073.6	ACTR1B	-0.0173287171173928	450	ALL
ENSG00000165672.5	PRDX3	-0.0173238773967714	350	ALL
ENSG00000104870.8	FCGRT	-0.0173228242677116	150	ALL
ENSG00000106554.7	CHCHD3	-0.0173115788784883	350	ALL
ENSG00000127481.10	UBR4	-0.0172951783178658	350	ALL
ENSG00000119314.11	PTBP3	-0.0172806421718303	250	ALL
ENSG00000147687.12	TATDN1	-0.0172778552783411	500	ALL
ENSG00000116459.6	ATP5F1	-0.0172610691682829	500	ALL
ENSG00000116731.18	PRDM2	-0.0172600177148244	500	ALL
ENSG00000023608.4	SNAPC1	-0.0172562292022652	450	ALL
ENSG00000186994.7	KANK3	-0.0172477744161182	500	ALL
ENSG00000142186.11	SCYL1	-0.0172474742156682	500	ALL
ENSG00000137200.8	FTSJD2	-0.0172443915079856	300	ALL
ENSG00000184281.10	TSSC4	-0.017238546662476	500	ALL
ENSG00000011566.9	MAP4K3	-0.017234875762811	350	ALL
ENSG00000011422.7	PLAUR	-0.0172307559472868	500	ALL
ENSG00000124508.12	BTN2A2	-0.0172219475302509	500	ALL
ENSG00000129071.5	MBD4	-0.0172216586687669	150	ALL
ENSG00000109445.6	ZNF330	-0.0172181269397795	350	ALL
ENSG00000188647.8	PTAR1	-0.0172170020561125	250	ALL
ENSG00000105887.10	MTPN	-0.0172059714764643	350	ALL
ENSG00000113810.11	SMC4	-0.017196781669102	500	ALL
ENSG00000125458.2	NT5C	-0.0171950520030884	200	ALL
ENSG00000102760.12	RGCC	-0.0171900332868034	500	ALL
ENSG00000010626.10	LRRC23	-0.0171893984639813	500	ALL
ENSG00000148843.9	PDCD11	-0.0171856655623998	400	ALL
ENSG00000241697.3	TMEFF1	-0.0171781072048107	50	ALL
ENSG00000155307.13	SAMSN1	-0.0171715423021438	500	ALL
ENSG00000023734.6	STRAP	-0.0171707760787798	500	ALL
ENSG00000132463.9	GRSF1	-0.0171677287292333	500	ALL
ENSG00000186564.5	FOXD2	-0.0171662304394924	500	ALL
ENSG00000078124.7	ACER3	-0.0171595481506226	500	ALL
ENSG00000101203.12	COL20A1	-0.0171553946301721	150	ALL
ENSG00000180988.2	OR52N2	-0.0171381783185135	500	ALL
ENSG00000170549.3	IRX1	-0.0171071140727149	450	ALL
ENSG00000184886.3	PIGW	-0.017092877189644	500	ALL
ENSG00000136908.13	DPM2	-0.0170744368852912	450	ALL
ENSG00000171453.13	POLR1C	-0.0170581522512323	250	ALL
ENSG00000205138.2	SDHAF1	-0.0170475272278327	450	ALL
ENSG00000067064.6	IDI1	-0.017037766543939	500	ALL
ENSG00000171132.9	PRKCE	-0.0170353152202013	100	ALL
ENSG00000095951.12	HIVEP1	-0.0170066753272395	400	ALL
ENSG00000121073.9	SLC35B1	-0.0169953385501115	450	ALL
ENSG00000180251.4	SLC9A4	-0.0169935364629487	500	ALL
ENSG00000023228.8	NDUFS1	-0.0169751260161469	500	ALL
ENSG00000070886.6	EPHA8	-0.0169684570022001	500	ALL
ENSG00000184384.9	MAML2	-0.0169476645790493	500	ALL
ENSG00000148341.13	SH3GLB2	-0.0169346128761935	500	ALL
ENSG00000166272.12	WBP1L	-0.0169318719534771	500	ALL
ENSG00000010704.14	HFE	-0.0169191327293166	500	ALL
ENSG00000160208.11	RRP1B	-0.0169185218859886	300	ALL
ENSG00000084112.10	SSH1	-0.0169007233970675	500	ALL
ENSG00000136305.7	CIDEB	-0.0168907803264433	500	ALL
ENSG00000188786.9	MTF1	-0.0168903000289705	500	ALL
ENSG00000145020.10	AMT	-0.0168829974091812	350	ALL
ENSG00000166311.5	SMPD1	-0.0168817144076829	100	ALL
ENSG00000130175.5	PRKCSH	-0.0168713715895759	400	ALL
ENSG00000111670.10	GNPTAB	-0.0168633337033114	500	ALL
ENSG00000186222.3	BLOC1S4	-0.0168630101114302	400	ALL
ENSG00000134762.12	DSC3	-0.0168597945119319	350	ALL
ENSG00000003400.10	CASP10	-0.0168479762025868	450	ALL
ENSG00000112335.10	SNX3	-0.0168314506456201	400	ALL
ENSG00000037749.7	MFAP3	-0.0168199110964425	250	ALL
ENSG00000174721.9	FGFBP3	-0.0168071491842307	350	ALL
ENSG00000164885.8	CDK5	-0.0168048321072237	500	ALL
ENSG00000103522.11	IL21R	-0.0168035232364029	500	ALL
ENSG00000114942.9	EEF1B2	-0.0168028380609355	500	ALL
ENSG00000143258.11	USP21	-0.0168017152272488	400	ALL
ENSG00000197024.4	ZNF398	-0.016799590371155	500	ALL
ENSG00000116489.8	CAPZA1	-0.0167961665717518	500	ALL
ENSG00000100150.11	DEPDC5	-0.0167927224892704	250	ALL
ENSG00000174373.11	RALGAPA1	-0.0167730554302747	500	ALL
ENSG00000011132.7	APBA3	-0.0167635464233323	400	ALL
ENSG00000184560.3	C17orf74	-0.0167539261674273	500	ALL
ENSG00000253305.1	PCDHGB6	-0.016744609442982	500	ALL
ENSG00000133983.10	COX16	-0.0167429779498715	500	ALL
ENSG00000147457.9	CHMP7	-0.016730116099691	450	ALL
ENSG00000136504.7	KAT7	-0.0167297161795709	250	ALL
ENSG00000111669.10	TPI1	-0.0167006003102323	300	ALL
ENSG00000065559.10	MAP2K4	-0.0166973654002268	150	ALL
ENSG00000174748.14	RPL15	-0.0166957918214249	450	ALL
ENSG00000177917.6	ARL6IP6	-0.0166908522996788	500	ALL
ENSG00000073861.2	TBX21	-0.0166836265176498	500	ALL
ENSG00000168032.4	ENTPD3	-0.0166825177099543	500	ALL
ENSG00000158711.9	ELK4	-0.0166430308659176	300	ALL
ENSG00000143033.13	MTF2	-0.016633991321647	450	ALL
ENSG00000239857.2	GET4	-0.0166257198872245	350	ALL
ENSG00000131652.9	THOC6	-0.0165898693293739	200	ALL
ENSG00000111596.7	CNOT2	-0.0165802386772286	500	ALL
ENSG00000172113.4	NME6	-0.0165430385753997	500	ALL
ENSG00000167118.6	URM1	-0.0165411272708769	450	ALL
ENSG00000001461.12	NIPAL3	-0.0164993684090752	500	ALL
ENSG00000176953.6	NFATC2IP	-0.0164969643904865	400	ALL
ENSG00000114698.10	PLSCR4	-0.0164901406701256	500	ALL
ENSG00000048828.12	FAM120A	-0.016485770807521	200	ALL
ENSG00000135519.6	KCNH3	-0.0164692831348963	500	ALL
ENSG00000134900.7	TPP2	-0.0164624578603401	200	ALL
ENSG00000117691.5	NENF	-0.0164619199471234	350	ALL
ENSG00000108588.9	CCDC47	-0.0164580499191674	400	ALL
ENSG00000135829.12	DHX9	-0.0164538477094617	500	ALL
ENSG00000065615.8	CYB5R4	-0.0164405732986944	500	ALL
ENSG00000135900.3	MRPL44	-0.016432964673719	500	ALL
ENSG00000160055.15	TMEM234	-0.0164280006678993	150	ALL
ENSG00000118523.5	CTGF	-0.0164244611518614	350	ALL
ENSG00000116584.12	ARHGEF2	-0.0164088433811316	500	ALL
